DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,WINNER,HOME_NRtg,HOME_DRtg,HOME_ORtg,HOME_DRB%,HOME_SRS,HOME_MOV,HOME_PACE,VISITOR_NRtg,VISITOR_DRtg,VISITOR_ORtg,VISITOR_DRB%,VISITOR_SRS,VISITOR_MOV,VISITOR_PACE,HOME_LAST_SEASON_W%,VISITOR_LAST_SEASON_W%,HOME_GAME,AWAY GAME,HOME_W%,VISITOR_W%,HOME_B2B,VISITOR_B2B,HOME_W%_AT_HOME,VISITOR_W%_ON_ROAD,HOME_LAST_20,VISITOR_LAST_20
2016-10-28,HOU,106,DAL,98,0,-3.2,108.8,105.6,77.6,-2.53,-2.93,92.2,5.7,109.0,114.7,75.8,5.84,5.77,100.0,0.5121951219512195,0.5,1,0,0.0,0.0,0,0,0.0,0.0,0.5,0.5
2016-10-28,LAL,89,UTA,96,1,4.3,105.3,109.6,78.9,4.0,3.94,91.6,-7.0,113.0,106.0,75.8,-6.29,-6.88,98.5,0.4878048780487805,0.2073170731707317,1,0,0.0,1.0,0,0,0.0,0.0,0.5,0.5
2016-10-28,GSW,122,NOP,114,0,-2.2,107.4,105.2,76.8,-1.69,-2.1,98.0,11.6,104.0,115.6,74.9,11.35,11.63,99.8,0.36585365853658536,0.8902439024390244,1,0,0.0,0.0,0,0,0.0,0.0,0.5,0.5
2016-10-29,ATL,104,PHI,72,0,-5.7,108.9,103.2,75.3,-5.83,-5.7,98.5,-0.8,105.7,104.9,76.1,-1.23,-0.85,97.4,0.12195121951219512,0.5853658536585366,1,0,0.0,1.0,0,0,0.0,0.0,0.5,0.5
2016-10-29,BOS,104,CHO,98,0,0.2,108.6,108.8,79.6,-0.07,0.2,95.7,2.8,108.4,111.2,75.3,2.25,2.63,96.8,0.5853658536585366,0.5853658536585366,1,0,1.0,0.5,1,0,0.0,0.0,0.5,0.5
2016-10-29,ORL,99,CLE,105,1,3.3,110.3,113.6,75.8,2.87,3.18,96.2,-6.8,110.5,103.7,77.4,-6.61,-6.57,96.8,0.6951219512195121,0.4268292682926829,1,0,1.0,0.0,1,1,1.0,0.0,0.5,0.5
2016-10-29,MEM,104,NYK,111,1,-3.8,111.5,107.7,74.1,-3.87,-3.67,96.0,0.6,107.1,107.7,77.5,0.96,0.49,92.3,0.3902439024390244,0.5121951219512195,1,0,0.0,1.0,0,0,0.0,0.0,0.5,0.5
2016-10-29,NOP,79,SAS,98,1,7.6,103.5,111.1,77.6,7.13,7.2,94.2,-2.2,107.4,105.2,76.8,-1.69,-2.1,98.0,0.8170731707317073,0.36585365853658536,1,0,1.0,0.0,0,1,0.0,0.0,0.5,0.5
2016-10-29,BRK,108,MIL,110,1,-0.2,109.3,109.1,75.4,-0.45,-0.18,94.5,-6.6,110.7,104.1,76.1,-6.74,-6.73,101.3,0.4024390243902439,0.25609756097560976,1,0,0.0,0.5,0,1,0.0,0.0,0.5,0.5
2016-10-29,IND,101,CHI,118,1,0.4,107.0,107.4,76.8,0.03,0.43,95.3,-0.2,108.8,108.6,75.5,-0.64,-0.22,95.9,0.5121951219512195,0.5487804878048781,1,0,1.0,0.5,0,1,1.0,0.0,0.5,0.5
